,Changed,Consumed
1,0.1815292007904145,0.47319833360850394
2,0.2704999745597011,0.6486227452886124
3,0.3180041254819379,0.7501252285732977
4,0.3467674985125213,0.8159561554620322
5,0.36121623838702277,0.8702883787676304
6,0.37171334701917574,0.9176958046351186
7,0.37796018645143137,0.9597501503054393
8,0.3812955913519598,1.0
