,Arrivals,AvgPresent,AvgPresentPop,AvgPresentBeds
1,0.28847108606193517,0.37438366786505894,0.39802601887986466,0.2286757765075219
2,0.28870517575093013,0.3533286242203476,0.3792150591166122,0.27635292906967474
3,0.2688507422856188,0.3319653980171284,0.3732790205671416,0.2827913437084477
