,Arrivals,AvgPresent,AvgPresentPop,AvgPresentBeds
1,0.2915710059509532,0.3734549547396849,0.3088106900962923,0.07925915409555614
2,0.28358661357432047,0.3579457716094366,0.2894487987158361,0.0934933505163439
3,0.28621867857895683,0.3541085273281509,0.2854152623617301,0.11335961013484723
4,0.28970912652550934,0.3568630688782659,0.28270530594434634,0.13380101904445701
5,0.2930240558793569,0.3601990706260277,0.27986495387042215,0.15088195853588995
6,0.2953604423081516,0.36234842035157927,0.27936225238151613,0.16632339917675348
7,0.29694708625507377,0.36341044503914666,0.27822233783046796,0.17946262894166126
