,Arrivals,AvgPresent,AvgPresentPop,AvgPresentBeds
1,0.3152837008677738,0.4060049319999363,0.34238580818531167,0.21281736849202618
2,0.2940516297886171,0.37793683875324807,0.3827227223263879,0.30090544635890626
3,0.2605864417225055,0.3366931070749069,0.34059177815666736,0.27882690331288623
4,0.22669207841011632,0.3029151052684783,0.32458965432026754,0.2487313175576627
5,0.1966033112366166,0.2692201205078847,0.30195040307870546,0.22552848368994646
6,0.19865161224000275,0.27556665638937267,0.30427872393847805,0.21834021340413812
7,0.20459799006063098,0.27619977282714403,0.29594309886326875,0.20936760932408638
8,0.21279112917545395,0.28341874531646466,0.2975749960537271,0.206865803369705
