,Arrivals,AvgPresent,AvgPresentPop,AvgPresentBeds
1,0.44616985267470993,0.5310702783904153,0.45576293544459323,0.20313023210174536
2,0.45395455168482274,0.5296691611790747,0.42317018366742404,0.2065360039344454
3,0.44017090688954447,0.5124228931854282,0.4366460056827633,0.18926482471080483
4,0.4254475935034822,0.49475148523034035,0.4046318274238874,0.16391569248546162
5,0.41286165461627206,0.48058904686155157,0.38569895334622767,0.1363276995536556
6,0.39916150202639766,0.4658992570687956,0.3708835635024118,0.10735921937413843
7,0.3882898953209579,0.45484499681950924,0.35274205198434144,0.0934544883166968
8,0.3811833230533758,0.4476902793421617,0.3485874704003555,0.11969374313470336
